project_key,project_code,project_name,project_start_date,project_end_date,type_of_project,project_status,reporter_employee_id,approver_employee_id,client_id,tech_coe,proposition_coe,is_active_version,date_source,extended_end_date,extended_end_status,cluster_number
9451de9dcb57084e86d0ef419b48d244630027c687e87433b063d30fa2d00356,SIS_002,Nordic Capital - Surgical Information Systems - Phase 2,2024-09-30,2024-12-22,Client Project,COMPLETE,JMG129,JMD42,F6FB1F9C-8FCE-45BC-A908-E4C6DE7D160B,Data Engineering,Core Reporting,1,given,,,1.0
8a70ac8e00a19364e2b8fe78f5bc99de14410ed4355788c15d098d50fc0b65ba,CLY_001,Comply 365 - D&D,2026-08-03,2026-09-07,Client Project,SOW PENDING SIGNATURE,JMG133,JMG133,B93441E1-F469-4ACD-979E-3C9B11842E0F,Consulting;BI and Reporting,Core Reporting,1,given,,,3.0
d0e9afe058197fbaaef92076d9eeeac849e15225427cb1cb921e54e9d42f8b53,TPW_001,Building Blocks (AYC),2020-06-22,2020-08-31,Client Project,COMPLETE,JMD160,JML56,A8F9E870-AF46-4251-AA4B-3828ECD5224C,,,1,given,,,1.0
b4e9b697560a7f27d5e0c46586e942b26ad5b959e9bc2e6cd7a1b277a8ce4af2,PEC_008,PBT - LOTUS Product Selector,2026-05-18,2026-06-15,Client Project,COMPLETE,JMG342,JMG342,2AD82EA3-8E7E-47BE-B693-EA64752F9440,Data Engineering;BI and Reporting,Core Reporting,1,given,2026-09-05,,5.0
e3c4dda729978f1e9c3915acf23503a12e348c05e735bb0c2082d90f18ff5635,TPW_003,Building Blocks (JT),2021-04-01,2024-07-10,Client Project,COMPLETE,JMD28,JMD96,A8F9E870-AF46-4251-AA4B-3828ECD5224C,,,1,given,,,1.0
c8898e2a307b8f676b5dfd604da68ed0197f680bd05b868fedad308f151b4165,PSC_003,Western Sussex Finance,2020-07-01,2021-03-31,Client Project,COMPLETE,JML-008,JML-008,88B6B8E6-EF36-4337-80D6-8986EB36FAC7,,,1,given,,,2.0
3a701c8350fedd0efe8fd8397f775d7e0de431bfb4617356465bf80129979b29,JMG_141,Company-wide IDE objectives,2022-09-12,2022-12-30,Internal Project,COMPLETE,JMG15,JMG15,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
aeb638943505ad512749c863ea3fb64e0e26091cc17490af89061e42bbba5168,CSD_004,Flexpoint Ford - Clearstead - Salesforce Migration Advisory Support,2025-01-15,2025-07-25,Client Project,COMPLETE,JMG86,JMD8,A7055242-6D88-4386-A79A-740298F495CE,Data Engineering,Core Reporting,1,given,,,4.0
c872524e39fa2ebc9346b2e458016001e989c49131c9c36b998faaca40439a53,PFA_004,Lee Equity - Pure Financial - Phase 3B - Pipeline Build (TW/ND),2026-06-29,2026-08-31,Client Project,DEAL WON,JMG117,JMD179,0FEB5361-9F53-429A-A0D2-91283867577D,Consulting;BI and Reporting;Data Engineering,Core Reporting,1,given,,,4.0
7878099ebfd6346f3227ae80f44ec96e08d73c122255657fbd2878b53e401679,JMG_178,JMAN GROUP - JDW PHASE 3 (RR/EG),2023-05-07,2023-12-29,Client Project,COMPLETE,JMG105,JMD8,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
68c50fa6b075b5443914e2ae1ba43c4817c9c026f39c643d92e6867e4cd04ddc,WDC_002,LDM & packaging data assessment,2020-07-26,2020-10-09,Client Project,COMPLETE,JMG29,JMG29,BA9A80E3-DFA1-45D1-8440-5955274FEA1A,,,1,given,,,1.0
166495ff2d40ece8769bd1e5fe54b5bc01eb93e0cc968ed31a5f7500b62918a1,GFP_003,Knox Lane - Guardian - Managed Service (AG/MB),2024-10-11,2026-08-31,Managed Services,COMPLETE,JMG114,JMD221,18BEADF3-4092-4A91-B73F-154A649BC563,Data Engineering;BI and Reporting,Managed Services,1,given,2026-12-31,,3.0
b09de71c2a3f7e5cd28ce5e5033592d765e3278deebde7235be59ba57b50de34,BAU_023,Finance & Accounts,2019-02-04,2024-12-31,BAU Activity,COMPLETE,JMD21,JMD21,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
ace846e87922b58bfcc750d573950d8fd7e7882204ee28a889baf9fd7f7635ac,PTZ_014,AKKR - Partnerize - Product AI Phase 3,2026-01-05,2026-04-17,Client Project,COMPLETE,JMG134,JMD141,6DAE2A80-0E2E-40D9-A19E-0C34F59EDF1D,Gen AI,Value Creation,1,given,2026-04-24,,4.0
45589e53ceaa0c37b9c16639cc2284ef3e30cab4e0c2df37ce6ca73ec914188d,DLL_005,Expansion Model Maintenance,2022-12-14,2022-12-18,Client Project,COMPLETE,JMD41,JMD41,2A9CAD83-6016-4EFD-AECB-21304B4C846E,,Value Creation,1,given,,,1.0
adb95d95123879db86ad49bfd589fd36cdeb74107b53d79fd287f08c1aded793,DSN_002,Frontenac - DSN - Customer Cube Build,2025-11-10,2026-02-16,Client Project,COMPLETE,JMG159,JMD136,80BAADB4-F045-41A2-A04D-B1131019757B,Consulting;BI and Reporting;Data Engineering,Core Reporting,1,given,2026-02-27,,3.0
47f4b33c080703ee3b473470147ac4812f631ccdaf62f36016bec826e90ec056,CRO_003,Exit Support,2022-09-12,2022-09-30,Client Project,COMPLETE,JMG15,JMG15,F4BA24D1-2156-4207-AB4C-E4C8AC271BEE,,,1,given,,,1.0
48a390623e0b81f5beeea7b3564c31a5b5f974fef923e7050c4e6a9522b369e0,JMG_120,Sales- Project Wheelhouse- case study & JWiki improvement,2022-07-04,2022-08-12,Internal Project,COMPLETE,JMG42,JMD3,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
bb24f43ab2d95ea7949a7643f2ba4ba43e95894c6885037a80e190a83cec09df,JMG_097,Branding & Marketing NC Project,2022-05-16,2022-09-30,Internal Project,COMPLETE,JMD41,JMD41,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
eafa5f75f467c0d2b5034ab8d6688cc48df79c1c1b2b260b1ebe0bbb6645221e,SVT_004,MDM & Data Cleansing - Phase 4,2022-09-26,2022-11-04,Client Project,COMPLETE,JMG24,JMG24,06667D0C-DFA2-4925-A6B2-CEE326A4E4D7,,,1,given,,,3.0
81e3710ca19f5a07de1bb45fd19f3168de614c7da2a8eb4e31883742f6a5727a,WTD_002,Order Economics Analytical Support,2022-02-01,2022-02-23,Client Project,COMPLETE,JML90,JML90,8054CF41-F9ED-4E3D-AE6A-D8ED06F7F90C,,,1,given,,,1.0
9167f28ca07a7d4f9202628d07776e97792f608bcc2eaf96289ebb202f6fc368,BKM_005,MI Phase 3,2021-01-11,2021-05-31,Client Project,COMPLETE,JML-024,JML-024,E07682C0-7187-4EC7-A4B4-2590F0F0032D,,,1,given,,,
dcde0d304eb537aff4e1d507b7fe207e338d38d457ebff3985455396023c7322,PFG_001,Data Warehouse Design,2022-06-26,2022-07-31,Client Project,COMPLETE,JMG52,JMD98,7FD76730-2ADC-4C30-BA25-06459E759DB6,,,1,given,,,2.0
01a7fad10ac795ae3cd68057d809590b6ffd36537df5c8dabe2e1dbf2782ffc5,RGS_012,RegScan Support,2021-11-01,2021-11-19,Client Project,COMPLETE,JMD160,JML56,6C7618D4-6109-4EA4-A227-1B8CEBE1D585,,,1,given,,,
482ac2b0e66ae0246750a90c35e229f745ab2d053773a8a48a5f3a57af84bb2d,NEU_004,Permira - Neuraxpharm - Managed Service for Forecast Model,2024-11-25,2025-11-30,Managed Services,COMPLETE,JMG217,JMD112,FCD4E105-C01A-4C15-959E-5D7D3DB59FB2,Data Engineering,Managed Services,1,given,,,1.0
2d2679b345a6d4b998c16a2087d008d9ddd8613535dd82c98dfdbdf3bfcdd8dc,CLC_001,Coalesce Capital - Miller Waste ,2025-11-04,2025-12-16,Client Project,PROPOSE,JMU016,JMU016,F4D72BB7-23D8-41DB-AAD0-8FF1A6FBE4F2,TechOps and Automation,Managed Service,1,given,,,3.0
5d344d5cd1e31b142add643268b7590dfc2c94966d83ff7669c78e2a74f2dd12,PTZ_006,AKKR - Partnerize - Tableau support (MC),2024-07-08,2025-04-04,Client Project,COMPLETE,JMG134,JMG79,6DAE2A80-0E2E-40D9-A19E-0C34F59EDF1D,,Core Reporting,1,given,,,4.0
ab5f78eb981e381849341676e7787b893e6d9afbeda98a6f2f09bbf76cd133b9,JAG_006,Recurring Revenue Dashboard,2022-05-15,2022-07-29,Client Project,COMPLETE,JMG29,JMG29,AC01872E-7DDC-4613-9962-C52DCBECDDF6,,,1,given,,,3.0
1172da9a4e3f7a73b6af20b22ef0538a4bd6908a1ee4478d645de5739de7d3f6,BRB_001,Baird GIB - Project Starlight - Exit Prep,2026-03-30,2026-05-18,Client Project,COMPLETE,JMG49,JMD179,582EA83D-EA8E-46B2-B6A5-EA309D1E4163,Consulting;BI and Reporting,Exit Support,1,given,2026-05-30,,2.0
5945157be19d7ed8763e30c2cf5615462645a455b1ff6fc4525472782aa59699,PTZ_005,ARR Bridge Productionisation,2023-08-28,2023-10-30,Client Project,COMPLETE,JMG59,JMD126,6DAE2A80-0E2E-40D9-A19E-0C34F59EDF1D,,,1,given,,,4.0
ce099a622f6d0dd9eead9b01838ff054252fc23364a7c1386221c5e477ab7d0f,GCC_006,Growth Curve - Confidential DDD April '24,2024-04-02,2024-04-29,Client Project,COMPLETE,JMG31,JMG31,E7B0400F-CBCC-4BE8-9573-F811A6B47A40,,Due Diligence,1,given,,,3.0
79d4b411bdf7b9f0c66642ad951307b4f44beb11eda05ee2b08b67038e40e0f0,TSS_007,Levine Leichtman - TSS - Contact Data Enrichment,2025-12-01,2025-12-19,Client Project,COMPLETE,JMG170,JMD272,7C9941A6-875B-41EB-927F-F62312A06059,Data Engineering;Data Science & ML,Value Creation,1,given,,,4.0
addb7148a4f3d20d3442268e2eb3adba9a89211391205a1c648609aba0bbfd5d,NEU_007,Permira - Neuraxpharm - Demand Forecast Model enhancements,2025-12-01,2026-02-02,Client Project,COMPLETE,JMG217,JMD112,FCD4E105-C01A-4C15-959E-5D7D3DB59FB2,Data Science & ML,Value Creation,1,given,2026-03-27,,1.0
c135b42d2b4ad7801254e7f6d2f5aadffac0327eb6c6476e3f9ae4186e8f7a8c,MCL_018,MyConsole - Data Transformation 2024,2024-10-21,2024-11-24,Client Project,COMPLETE,JMD96,JMD96,637B410A-A9BA-45E3-A0AC-45FE639485EA,Full Stack Engineering,Managed Services,1,given,,,4.0
c8f550999d9c438e958eb035f7ff7339fd6bff55e80b2a18a693130bf082d9f3,JMG_246,Product - Finance Tool,2024-12-01,2026-12-31,Internal Project,ACTIVE,JMD152,JMD376,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,2026-12-31,,
8c67e3d1d951b915f1ee88349dcf031221881ffbf20bbf33f481e5c5e2135891,AZE_005,Operational Dashboard Migration,2021-03-29,2021-04-29,Client Project,COMPLETE,JMG24,JMD41,6619B410-1D13-498C-8A15-5FBE0E8987D1,,,1,given,,,4.0
013b78b6289cbcbd6177363b948b64f107ff57416e253ae509616e544fc09f55,DAM_005,Kartesia - Damovo - Nov & Dec Refresh (PG/VJ),2025-01-18,2025-02-21,Client Project,COMPLETE,JMG87,JMD156,960945DA-EA32-4A2B-BCFB-39307A77667F,BI and Reporting,Exit Support,1,given,,,1.0
42958ae9994b0934a9f9b7ccc956f4eab240d8ffe64c226477f3806b736d83ce,WVN_010,Macquarie - Wavenet - Bidder Dashboard Lockdown (JC),2025-07-14,2025-07-27,Client Project,COMPLETE,JMG51,JMG222,1F95B689-B6AC-4A18-8C04-3D0D26213AA8,BI and Reporting,Exit Support,1,given,,,3.0
19c9090c22c9471ab276e280f900e4703049d97a0b821e4db2237976ee502834,EIG_003,Alpine Investors - Eight Group - OpCo Integration,2026-01-26,2026-03-16,Client Project,COMPLETE,JMG141,JMD118,8F5DC2FD-1CAD-469D-8AF4-BA8582BA852D,BI and Reporting,Core Reporting,1,given,2026-03-25,,3.0
d77d33215fc31976fdfa84d4056465d37b14276291f0ffd875ce542436ee4ba5,BAU_011,Legal & Compliance,2022-09-01,2030-12-31,BAU Activity,ACTIVE,JMG76,JMG76,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
5c9c84e2a31acfac65b6c3d66f02823c6c288ccc5a2e5ed16f0023a52c998dd4,STU_001,Data Warehouse Build,2022-09-19,2023-09-29,Client Project,COMPLETE,JMD3,JMD81,13D51F89-3CD7-4C02-80F6-6EA4DFF72B1E,,,1,given,,,1.0
a50904b140b31f47653ba0d8a8f2657160b41f45e53cc7469b23375e5ccb8e63,KCG_003,Sun Capital - K3 Capital - Quantuma MI Report,2025-03-13,2025-07-31,Client Project,COMPLETE,JMG218,JMD200,AEE80FE3-75A3-45B7-8A6C-C7672808E4D7,Data Engineering,Core Reporting,1,given,,,2.0
7a4ef7f133b84eb718e20f59a0de9112a9bbcb4872186c7cd3dc2a877072c487,JMG_252,LLM Data Dictionary R&D,2025-05-12,2025-05-23,Internal Project,COMPLETE,JMG81,JMD141,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
23040c6be5438e285b3dc6322040aa06476eecca9ea1e9bda1d2d94bcd3cb11c,IRI_007,Pathways Finder Phase II,2022-02-07,2022-03-04,Client Project,COMPLETE,JMG53,JMG53,C8496A79-EC52-4B84-875C-972B867B5CA6,,,1,given,,,1.0
dd14c3e25b1507de0533ec308a9de827d6c33bdec7d1ffe438756d2d7be44595,JMG_181,Project Magpie,2024-01-05,2024-01-26,Client Project,COMPLETE,JMD181,JMD181,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,Software Development and LLMs,PE Services,1,given,,,
c2f6fcdd2608511ca0ab722324662e618b9e67eadec00cd3f536724a0f2ecef7,JMG_148,Define sustainability-focused targets across pillars,2022-09-12,2022-12-02,Internal Project,COMPLETE,JMG31,JMG31,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
3750b0d4ccc05558b0bb1f368b5d142715f0ced4ea575a08b00a7ab3bec91760,JMG_013,RBS Business Development,2019-02-01,2019-02-28,Internal Project,COMPLETE,JML-005,JML-005,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
ab7702df2ff65628e683da67b27764c69e9df40f3732637c46cdd9f670882de4,JMG_190,Exit - Solution,2024-01-01,2026-12-31,Internal Project,COMPLETE,JMG49,JMG24,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
5eb2b53cb2d65ff7093dba960d123fd21832913c701ce41ae2409419f9453755,CIT_001,Applied Review,2019-11-11,2020-07-31,Client Project,COMPLETE,JMG29,JMG29,766C0C98-E15A-4D17-ACD0-01447E03F822,,,1,given,,,1.0
2aaaa7e8586b493845ae0bce58439e3a94955cc7bbaf962493a34bf7f930176a,DNS_007,IK Partners - Dains - Phase 5 Scoping & Design,2025-04-30,2025-05-20,Client Project,COMPLETE,JMG97,JMG156,5553337B-330A-4E7B-AAB2-97AF6889EF91,BI and Reporting;Data Engineering,Core Reporting,1,given,,,4.0
bb45cede694f5d0e6fa30f838c8158494245180fe4eb2048c63d26239527cd71,SVT_022,Searchlight - Survitec - BI Secondment (SI/YS),2025-02-17,2025-04-11,Client Project,COMPLETE,JMD3,JMD42,06667D0C-DFA2-4925-A6B2-CEE326A4E4D7,BI and Reporting,Core Reporting,1,given,,,3.0
7453e92606f72c071e965f7a750ba031e7771d4696c3696ea6dbb9624d5115c3,GNT_005,Gen II - Profitability & Cost Reporting (TC / AW / KW),2025-06-16,2025-07-27,Client Project,COMPLETE,JMG150,JMD91,369E080B-7B46-47FB-BFD0-FE822EB363A7,BI and Reporting,Core Reporting,1,given,,,3.0
76f2259ce8281af5198f351d54ed4cafbd4d31d1dc3fe14b981fb2bf6da4b9ef,TAV_001,Data Audit,2019-01-28,2019-03-15,Client Project,COMPLETE,JML-015,JML-015,B2B43CD5-AB87-4628-B863-7667D964ECB0,,,1,given,,,
637afe722341a8504d7add973a9fc1c289f0cf7b4efb3c2d4dd722bf1c9b132b,TSI_002,"Clearlake - TSI - Platform, Exit Cube & Tool (CD, TC & MB)",2024-11-14,2025-02-28,Client Project,COMPLETE,JMG52,JMD118,E3DBD5C7-ECC1-4D17-9FF2-FE3CD31F5F06,Data Engineering;BI and Reporting;Consulting,Exit Support,1,given,,,3.0
c205d232e28d1a1a104f0fd7e70c547e17f6c77cac020d6ea8695d39188e3beb,AGG_002,AG Grid - Dashboard Refresh,2025-05-12,2025-09-28,Client Project,COMPLETE,JMG73,JMG73,791B8459-E635-4911-A4CC-B52BC66461C4,Data Engineering,Exit Support,1,given,,,2.0
8458b371a80e51ba56b300d437028015b5c964bf6a516a4a707869ac6cf30cc3,MTF_002,Data Engineering Support,2020-06-17,2020-07-17,Client Project,COMPLETE,JMD11,JMD11,B30CB546-7FD4-490E-942C-04CA6715F028,,,1,given,,,
656b9ad572946349a0ba434ebc916de3e949ef243380d805b01d50eb46ed3e42,COM_006,Cyncly - Rainbow <> Merge ,2024-04-10,2024-04-17,Client Project,COMPLETE,JMG87,JMD173,1C21F75B-AF84-4D5F-9000-216A34D91334,,Data and Reporting,1,given,,,3.0
31defb8be581da01ad7c2fde0a1ee01f6fe993e540a4d4d8f94f8f8e068ee6d3,BLG_001,Financial Model,2019-09-23,2019-10-25,Client Project,COMPLETE,JML-005,,48428085-536C-4C25-A33F-2E669EC887D2,,,1,given,,,
9e279368ea660f44b4474c630cc9bf96b34dea82827682670689207da624e07b,IDN_002,Corsair Capital - IDnow - Contract data extraction and transaction type mapping,2025-10-06,2025-11-28,Client Project,COMPLETE,JMG321,JMD37,4C08A09D-266B-4BF5-983D-DA8A90F88E02,Gen AI,Value Creation,1,given,2026-01-04,,1.0
85d2b0558b5d4d84e7773f52aa762c98fef545cd629c8fdce6aef343f301b214,SVT_026,Searchlight - Survitec - Data Team as a Service - [Oct - Dec 2025],2025-10-01,2025-12-31,Client Project,COMPLETE,JMD132,JMD132,06667D0C-DFA2-4925-A6B2-CEE326A4E4D7,Data Engineering,Core Reporting,1,given,,,3.0
f0f059cba112a51107dc33e3baf4a04d5b2c68699f8ae8da82c14ab88934ef70,JMG_267,JDWH 2.0 Platform Build,2026-01-26,2026-08-31,Client Project,ACTIVE,JMD257,JMD383,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,Data Engineering;BI and Reporting;TechOps and Automation,Core Reporting,1,given,,,3.0
cd0d90e1cc96aee9289c9791bd828a109869c4dbe7abd7093e4f1ef810e24952,ZEN_006,Permira - Zendesk - New business prioritisation,2024-04-02,2024-06-28,Client Project,COMPLETE,JMG53,JMD41,CA5C9C60-65A9-4344-AB08-1931F832DD1E,Data Science,Other,1,given,,,3.0
00679719e91f162abc8cf85d4459c03cd607323e030e44a3d5f66426be6aa08a,FIR_008,FireTree EM 2022 Q3,2022-07-01,2022-12-31,Client Project,COMPLETE,JMD28,JMD92,A13DC602-1FC1-4D39-B2AF-D0F1E4D8767C,,,1,given,,,2.0
8526fa30dcfb621b2ff5922b9176e54c4b58285c7cf44cdef7673109d71322a0,PTZ_003,Monthly Refresh,2022-12-16,2023-01-27,Client Project,COMPLETE,JMG59,JMG59,6DAE2A80-0E2E-40D9-A19E-0C34F59EDF1D,,,1,given,,,4.0
1e081f3ab7d35ee71d9fee39c8616c2f3dd93ea5ff7ab089f1cf6901a8e124b5,SLC_010,Searchlight - Fiber DD Coconino County (NM),2023-08-28,2023-09-01,Client Project,COMPLETE,JMG72,JMD42,FD167415-3377-4EC5-A564-654340D84674,,,1,given,,,3.0
d1321a8d78ede75a88fcd721e1289f3627d66e4ea5b95922bfcc16a944c7f3a3,WDC_017,Cencora - World Courier - AEIP support (MB/PG),2024-03-25,2024-08-23,Client Project,COMPLETE,JMG210,JMG219,BA9A80E3-DFA1-45D1-8440-5955274FEA1A,,Core Reporting,1,given,,,1.0
c5a576ae2e9c018c673add7fb7a8d6088f95e550e5087b3f2844b693901ff763,LBP_008,Sovereign - LB Group - Managed Service Plus Extension (VM/JAT),2024-10-28,2025-04-09,Managed Services,COMPLETE,JMG218,JMD89,3F644ED5-45FC-4E5F-A105-630FE7B93F83,Data Engineering,Managed Services,1,given,,,2.0
a7c0346f8cdc707badb513176542c4a6361ea54c63e2a3576e2deb299dc6c33a,CIL_001,CIL Social Listening - Golden Tours,2019-05-30,2019-06-07,Client Project,COMPLETE,JMG15,JMG15,DC0041C6-3306-4A3E-8C3E-635700D5BA40,,,1,given,,,
fac9b8ebea712da96c45f5b826c3a1d7f7c753c2795833df1685811a1fd71fa4,JAG_009,Convert Lambda Function to Alteryx,2023-02-27,2023-03-31,Client Project,COMPLETE,JMD41,JMD41,AC01872E-7DDC-4613-9962-C52DCBECDDF6,,,1,given,,,3.0
e72b5754f61ab004d2dcd456507fd8e2ccac144addd73fd1979119391201ec97,CBP_002,CBPE - Origination Tool DTAAS,2024-06-09,2025-09-30,Managed Services,COMPLETE,JMG133,JMD216,105E0942-0E80-4DDE-8904-E099C1A75CB5,TechOps And MS,Managed Services,1,given,,,2.0
5727aa06c5cd2009dddc669b1a292dfd2f60e97384b3189c62c6a1abbb4452d3,JMG_069,Delivery- Update snowball DD templates,2022-03-14,2022-04-22,Internal Project,COMPLETE,JMG22,JMG22,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
5ac5c56aad3b769e370525996f9cf211f8d5f470a686717ba892529001ff26a5,PMC_001,Inflexion - PMC Treasury - Data Platform & Reporting (Scoping phase -1) (TP/JT/KO),2024-09-18,2024-10-02,Client Project,COMPLETE,JMG117,JMD82,C09EA69C-E07C-4294-BAFB-E55DE4C3C93A,Data Engineering,Core Reporting,1,given,,,2.0
fcfbeca1078166f697290aad62f7639dfd2545f3cfaa5855ac8e5df99b45fc7f,IMG_003,IG Support,2019-02-01,2019-04-13,Client Project,COMPLETE,JMG21,JMG21,C7BF9AF1-90A7-4606-A6D8-E63E4365D5B7,,,1,given,,,
7a75f7a72f17d7d375de0836336528c7fef6b994a5c2b9acba704522b25def5c,AUF_003,Baird Capital - Aura Futures - PM Tool/Web Portal Managed Service (FS/JM/KS/FC),2024-05-12,2025-01-05,Managed Services,COMPLETE,JMG100,JMD182,E89CED45-CB39-4485-AFB8-F802587197A3,Data Engineering;UI/UX;Software Development and LLMs,Managed Services,1,given,,,2.0
6ac0f9dad661d32a325d73766b610b238ec43ee39cc5f91c83474ab0efc98102,JMG_073,Sustainability- Chennai social impact event planning,2022-03-14,2022-04-22,Internal Project,COMPLETE,JMG29,JMG29,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
48746688e6fccb3c6b8cf9d7ee7d9a11e32b6ee52f30dbbd6a5c8e3ef79ac846,JMG_060,J-Labs Datalytics,2022-02-07,2022-04-30,Internal Project,COMPLETE,JMD41,JMD41,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
4fe198ec3d52a1692baac818d71cfc95ba7b5a49af8c71915242ea401b0c018c,WDC_004,Profitability Reporting Dashboard,2021-04-06,2021-05-19,Client Project,COMPLETE,JML-034,JML-034,BA9A80E3-DFA1-45D1-8440-5955274FEA1A,,,1,given,,,1.0
479b49ce9c38a40410496685ae3e079ace8c07809b0948985bbe54992eb65649,CNC_020,Guna Int - Cinch - Mobile App Build Q3 2023 (NJ) (EXT),2023-07-03,2023-09-30,Client Project,COMPLETE,JMD41,JMD96,E6ED099A-E034-473D-A237-92B0C8A6EADF,,Managed Services,1,given,,,4.0
63a870709d24877b73815b19e215200bc7d4965b29ea6f82e809b6ee438b3520,JMG_044,Sales- Breaking into Pharma,2022-03-14,2022-04-22,Internal Project,COMPLETE,JMG42,JMG42,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
477f6083b6f7ab79fd84b76ef577621310157463548b6f2b2cf8854466c1efe9,JMG_006,J-Labs Application Assessment Platform,2019-01-01,2021-12-31,Internal Project,COMPLETE,JML56,JMD97,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
e896c7b25c918efe930a406138890ac84d3d1d9c5b63090713dc7c44233f57fe,CLN_033,Triton - Clinigen - MDM Phase 2 Support (JC/CD) - Part 1,2023-09-01,2024-01-31,Client Project,COMPLETE,JMG24,JMD16,CBE4E752-7D89-485F-8768-BE5DBF9C1F6C,,Managed Services,1,given,,,4.0
1d04239813e004c2bec0cdce232ccc8bfb8b9ff9e587d4be3745b9361d6e6d08,NSM_001,Data Warehouse Build & Reporting Automation,2021-06-07,2021-09-03,Client Project,COMPLETE,JMG22,JMG22,AABD8FA9-51A5-4241-A17D-ACBADD427A4A,,,1,given,,,
85acabd3edc43ebf0f8bd53c7717b904511530279508d8c3ffe7bb7e88fff56e,PHG_003,Bridgepoint - Prescient - CMAP Repoint,2026-08-17,2026-11-16,Client Project,PROPOSE,JMG338,JMD82,09CDB208-AA20-4E6C-A05A-9F233CBF6B2C,Data Engineering,Core Reporting,1,given,,,4.0
44d35f81ea7bf62bad02ff3828e5520715bc2b97a95230b819e73a413a9a2ad6,HGC_004,Project Admiral,2021-01-05,2021-01-15,Client Project,COMPLETE,JMG24,JMG24,EE649EF4-C803-4F9C-A7AA-110D5BBB256E,,,1,given,,,1.0
f3c4b94786e5820a8aabc5f62040d412a9084359b0e1685323389cd39411df95,ARY_001,Pollen Street Capital- Aryza- Budget model rebuild,2025-07-21,2025-10-10,Client Project,COMPLETE,JMG157,JMD157,7D0C7588-F4BC-4467-992B-502B952818BA,Data Engineering,Core Reporting,1,given,,,2.0
47a594d4a2d31cbc7704539c1e4e88e8df01b8b4a5d0a29d66eac6ddd73bd048,SOV_007,Sovos SSP Analysis,2022-04-04,2022-10-31,Client Project,COMPLETE,JMG112,JMG29,F984AAE7-6BC9-4D69-8125-763CEE1196B5,,,1,given,,,1.0
b4b56b274ff15576aff6ed192824468f6c71c9cecdcfbaabcc18e48963f72dfe,RLD_002,ARR Bridge Maintenance & Enhancements,2022-12-19,2023-01-13,Client Project,COMPLETE,JMG112,JMD42,6FA65EF2-FAFC-432E-ADF3-4E4090AE887D,,,1,given,,,1.0
4aff2e9d4708a5429c457382cf7b6bae538e9f349ec4ebb2393af2cc0f1ed94d,JMG_103,"Marketing- Design of a spec for branding and marketing support""",2022-07-04,2022-08-12,Internal Project,COMPLETE,JMG15,JMG15,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
2903c848435b6cdef5f319942785a1b4625f9376430564e5c9e073be507339b8,URB_002,Ongoing QA support,2022-10-24,2022-12-30,Client Project,COMPLETE,JMD16,JMD16,537AE83E-2265-47B9-80F8-98900B13B716,,,1,given,,,2.0
c4700ae1d34ff259720056ff88fc6dcd5ef44c6c12e2e81f70a6725330f735e5,HPG_002,Thoma Bravo - Hypergene - ARR Refresh Support Retainer (TB / KW),2026-05-05,2026-06-30,Managed Services,COMPLETE,JMG150,JMD205,43C7B5D7-3DAB-43B7-93DC-BA7F79A38ECF,BI and Reporting;Data Engineering,Managed Service,1,given,2026-08-14,,1.0
0f89815d6898143867eec63a42d3723bff3e5ccf761b1214b24c225f1a7953f4,HGC_040,Annual Contract Value Analysis,2021-02-03,2021-04-30,Client Project,COMPLETE,JMG24,JMG24,EE649EF4-C803-4F9C-A7AA-110D5BBB256E,,,1,given,,,1.0
b825ce5231bfe21e0be7295ec7524ecb38479b26b004cda9e7fe9312f47f89cf,PMC_004,Inflexion - PMC - DTaaS,2025-06-02,2025-08-19,Client Project,COMPLETE,JMG159,JMD135,C09EA69C-E07C-4294-BAFB-E55DE4C3C93A,BI and Reporting;Data Engineering,Core Reporting,1,given,,,2.0
