wsr_key,wsr_id,project_id_masked,scope_status,schedule_status,quality_status,csat_status,team_status,week_start_date,week_end_date
22ec8dcb41884bf971ae94dac1166c201b8e49a0da5a3f970388e0eba2adbcd7,D6CF61A3-BCC7-4BDC-A10F-FD958CC25971,CLIENT_143_002,GREEN,AMBER,GREEN,GREEN,GREEN,2024-09-16,2024-09-22
60eb3565ff08e4bcd8e2461c7ec735a0107e516447ebb37f8d5234918fd336af,D89050A0-862D-4668-97B4-FEADEE9CCEE2,CLIENT_363_005,GREEN,GREEN,AMBER,AMBER,GREEN,2025-08-04,2025-08-10
f970e9b976e5f8dea3a808280fae958bae331063dd19d12d9a1e7f69e757589d,D6F4C362-E72A-4135-8642-C14BD0331523,CLIENT_113_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-09-01,2025-09-07
045c9a40f528a7fb53b0331f342aac78b98280b775e2556250e3d21a39e402c6,11201A33-8648-4032-94CE-B52A4AA428A4,CLIENT_201_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-10-29,2025-11-04
a42908766f0348632d7f7cfce7db2bd046b301157e436712ec4422e7166c3ccf,D8FE5E5D-98F1-437B-980C-1A8B801977A0,CLIENT_205_001,GREEN,GREEN,GREEN,GREEN,GREEN,2025-05-25,2025-05-31
60980b01cb9412dcaeb15a48eb93ad8775f8c77fa014edc84245ff060bdb3158,D716BA74-F7C2-4B70-8A48-B91D864FDD0A,CLIENT_243_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-09-08,2025-09-14
125b052e7abc998ccb7a7f921e4e483c1b412aab3d606636f390ed5f972fcf80,D91C7756-6B15-4470-A46F-DB3DB3562122,CLIENT_400_001,AMBER,GREEN,GREEN,AMBER,GREEN,2024-06-25,2024-07-01
0c6b691431f7dcbf300c0445d18dfb3a60d3bee5c729a43c59e8188a84bbc609,D92C4FB1-FE49-4955-8A3E-DF9A4E04979E,CLIENT_87_006,GREEN,GREEN,GREEN,GREEN,GREEN,2026-05-04,2026-05-10
18688c2e97bdb314280e32c8dfc8009ed1ff6dd172ecec0a45e5272200a423e8,D7772414-E10D-4E19-9BEF-398CF231FA90,CLIENT_180_002,AMBER,GREEN,AMBER,AMBER,AMBER,2024-11-24,2024-11-30
1a979884ce7229f555f323c18635f41d9df0ab18e8b270c9cdb31a2da96e5406,D7AD121F-90D0-4B80-BA8E-7FE8BB5B8E8C,CLIENT_395_001,GREEN,GREEN,GREEN,GREEN,AMBER,2026-03-16,2026-03-22
1a0c0b349463a1e0dcdb72c64ec68bff4551985092595e131dde5bb7538c4876,D7D88C4E-921D-44AD-BA8E-5140B3792734,CLIENT_201_004,GREEN,GREEN,GREEN,GREEN,GREEN,2024-06-18,2024-06-24
10dcf12b2a01aedb7491b4e91bfaec13fabcbfb55e3a9893de8970d019c64e90,D7E69752-1086-46A4-A0A2-F54E522C8EDB,CLIENT_308_004,GREEN,GREEN,GREEN,AMBER,GREEN,2022-08-21,2022-08-27
30ae8b724eb36a127af09ad5a0f654e121e283011e2f086da48203a2930df556,D9E0509D-0F2D-47F2-A742-3BBE5F47D450,CLIENT_363_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-03-13,2025-03-19
29b31ba0b751792f39ebe7842a20b43f7ce34c2fb65e97fd5924de85e9a771d2,D9E6EAF4-A72C-474A-A5D9-17CC8ADC9A16,CLIENT_31_001,GREEN,GREEN,GREEN,AMBER,AMBER,2025-11-24,2025-11-30
6366cdc395f16f043a07daa38b3d280e4080842554d304dca2a92a76e9ec0a7c,D7FA95D6-081F-494A-A04C-35612AC8240D,CLIENT_97_001,AMBER,RED,RED,GREEN,RED,2026-06-01,2026-06-07
b1bac5c65f70ca5e079af43fd1f249618e925317e1cee2f4994bca1ebf35ab83,D8001225-0C1F-4FCD-89BA-28746555C812,CLIENT_143_002,GREEN,GREEN,GREEN,GREEN,GREEN,2024-09-23,2024-09-29
03e50da2fb53b920d5d7eacac4722e6a884b64fbd76d332c1da0825fc127ecf2,D80DBD4A-6FF0-40A2-9382-2D3A2BF84BEA,CLIENT_49_005,GREEN,AMBER,AMBER,AMBER,GREEN,2025-07-05,2025-07-11
a653a896395c6b78a44e10cc864109d52a2ae4b242b01021d2cfb022dd955ebc,11226E3B-B6D2-42A3-ABA1-75949B60BEF7,CLIENT_75_004,GREEN,GREEN,GREEN,GREEN,GREEN,2026-04-13,2026-04-19
c29abf161ea4613d5e91a2a926a0ba49de9abb9e4ebf686c778e8d9ac801a8ca,112B534C-B545-4D30-B72E-EF42541DF8BA,CLIENT_16_002,GREEN,AMBER,GREEN,GREEN,GREEN,2025-11-17,2025-11-23
d742ac2eea4bf80906bef7d9ac7ffdb66976548aee21e618bede3c08adc1c526,113DE7F2-5264-494D-95BE-69203E2A452D,CLIENT_201_004,GREEN,GREEN,GREEN,GREEN,GREEN,2024-06-25,2024-07-01
62b427de7fa0194d1c1d4c834afd9fb1fcb359434a18157762fa9ee1abbef41f,DA30CAA5-34C3-4DF7-AEC2-458DDCE838AA,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-01-05,2025-01-11
944e18a7332fb7924a58b6564a6f7313b8cb93454df22d0aa024ca71d72b3133,D82F26DD-2C90-499B-9610-90EB67F47ED1,CLIENT_174_002,GREEN,AMBER,GREEN,GREEN,GREEN,2026-05-04,2026-05-10
f029850e02d9833e9d55e0f82b6248cdadcbd009b03ea6bd22b43eb47a4f2841,DA6448E8-FD81-4F39-8A7E-D3AC27BD0C16,CLIENT_80_004,GREEN,GREEN,GREEN,AMBER,GREEN,2025-06-22,2025-06-28
981e3b74e681a1c6f3c438f527f8c7eeeed395e4d868559c8c2f501708895f08,DA688C9E-D287-461C-B6F0-47646F3CD963,CLIENT_8_007,GREEN,GREEN,AMBER,GREEN,GREEN,2025-03-02,2025-03-08
afddba2129812bd1e908bd18f84b004be6385653e169258eff8c13ea47c20e7a,D8660781-7D08-490A-ABA3-E8A90DB6AC46,CLIENT_149_004,GREEN,GREEN,GREEN,AMBER,GREEN,2024-07-01,2024-07-07
4361faff145deb06d1d3d2e827a1241b5649b800cf0d8fba0c031c77792a6682,D86E2EB9-EAB4-46B0-A1AF-6F42473F91A4,CLIENT_106_003,GREEN,GREEN,GREEN,GREEN,GREEN,2024-01-23,2024-01-29
69974a6d67b024ede09c98df384727c6780fb564c6fe2c8107a67923269f06de,DA7A3F15-070E-40BC-A2C6-3B5A101A556D,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-01-12,2025-01-18
47c76ed0797ca059b02c63f1b6b78f4bf656c9f2319e61b9c6a3f79323e28aba,D8A80715-08FD-468C-946E-222F0C141AB7,CLIENT_19_004,GREEN,GREEN,AMBER,AMBER,AMBER,2025-08-03,2025-08-09
769022a4cbb01a174b97130ed690c113c2ec99686537c1bdb6cc7c060843008a,11642990-D8D0-4584-A48C-9D796EDA6674,CLIENT_220_002,GREEN,GREEN,GREEN,GREEN,GREEN,2022-08-15,2022-08-21
5315e39e1e32c94699347621f368abf45558794e7f994130e6de9666a9f1161f,D8D7656D-B177-4A4C-9684-3E525D72B681,CLIENT_90_002,AMBER,AMBER,AMBER,AMBER,AMBER,2024-09-22,2024-09-28
03bb3d868b2ff665d8593705f4038d77ab6ab05afa2448cade972d128314b4bc,D8E81CB1-0AB3-405E-B547-7AF983BEB84F,CLIENT_182_003,GREEN,GREEN,GREEN,GREEN,GREEN,2025-03-31,2025-04-06
f45278c6d928b64974f9d4e3d908d8c3985760f316d39888a49295d6df1359dc,DACA1E8D-BFB1-426D-A163-D8C50C74E6D3,CLIENT_120_010,GREEN,GREEN,GREEN,GREEN,GREEN,2024-03-25,2024-03-31
8f0d7e7a1821dd918690c55e8b4c8509f4da4bca0602e4eae7f68fd96751b206,DADEF593-F871-41F4-80AB-D8D960E7CDF5,CLIENT_231_002,RED,RED,AMBER,AMBER,GREEN,2026-04-27,2026-05-03
b27a0e20451a67a9b830c38054087262bdf77125d17e08b08511e81a81296070,DAE14627-C1A0-4972-A092-2010DDBD23A5,CLIENT_37_003,GREEN,GREEN,AMBER,GREEN,GREEN,2025-06-27,2025-07-03
9aae0a0fa3dab0cbd5a41aa6f7e04ccf04eb0ce51712f9e45b19dc598bead904,DAF3570B-F265-400D-BBDE-716E7680C845,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-01-19,2025-01-25
0d87453cc18a574e18682ffc8b979d1f3515a4de48389c0511cd9df171fd5e6b,D91D348A-FA97-4454-935B-376F62C66F74,CLIENT_215_003,GREEN,GREEN,GREEN,AMBER,GREEN,2026-01-19,2026-01-25
c125988ed9827bb7f3f5ecd829c20d6a4dd834ddbd6f5d8a6ccd5443cb9d2e02,D95415FD-1540-4B1A-A296-990DAF1394F6,CLIENT_201_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-05,2025-11-11
b5f7e24b02a665e888032c71eb9d694aaad60315d050ce4d908e070240fd5d51,D95895F4-9456-40C7-AF8A-C3DB6465A471,CLIENT_208_002,GREEN,GREEN,AMBER,GREEN,GREEN,2024-09-30,2024-10-06
99320ddf92274d17d6307346d3f40e73385b633b262f0a275a3236aca7ff8b56,DB44B18D-50A9-4369-83CC-C0B657A83C89,CLIENT_90_002,AMBER,AMBER,AMBER,AMBER,AMBER,2024-09-29,2024-10-05
c2638d6856c64833f2592eefa4dd5169b1bed844b225709cb7e6f7d0072da2a2,DB70B76A-9803-4A48-B09B-D757C1E060B7,CLIENT_62_004,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-02,2026-02-08
7263a7ad44df6bd95b7946eb43c389ce073dce36dcbabaae4f15077303a17a7a,D95A3A8F-A29C-4118-93B2-482126C51C91,CLIENT_120_028,GREEN,GREEN,GREEN,GREEN,GREEN,2026-03-06,2026-03-12
96b913a20e3d997cc21578507d06bc3b3d9b11bf9aa972ab84b1068bc3b30467,DB722F48-FEDA-4778-8F59-DF044F267CD9,CLIENT_132_002,GREEN,AMBER,GREEN,GREEN,AMBER,2026-03-23,2026-03-29
3ca3b4b643af57a99322e6022bd68199d9f725f614643e90cb33525bb2d82e5a,DB76F8FF-F4F0-4E44-B7C7-738306268570,CLIENT_327_006,GREEN,GREEN,GREEN,AMBER,GREEN,2024-09-23,2024-09-29
4180a3519a99b4e43f351a245a66ffe031099c02ac664efaacc5cd5395409cb3,D990F9F5-B872-48EE-B304-301B261015B7,CLIENT_77_004,GREEN,GREEN,GREEN,GREEN,GREEN,2023-08-13,2023-08-19
14e87f1f2987c29822ad89ce870086f03ca43781d580df9b8c6c9b188a621d6c,D99AB989-FA02-410F-888B-177788D44C58,CLIENT_48_004,AMBER,RED,RED,RED,AMBER,2025-01-01,2025-01-07
8ded82b35fb7c1c8db2c28d4b226b57aabe4c4e42ee7b39b00844df51f964a3d,DBDCF6FE-CDAB-4B87-9A1F-6522D183BE48,CLIENT_48_004,GREEN,GREEN,GREEN,GREEN,GREEN,2025-01-08,2025-01-14
337dc4001a58132d149d60fd0a8d5b2eaa985f0a212a1ffef8954996329b6637,D9E94248-E6AF-4F06-9645-6CDB5DFED618,CLIENT_25_018,GREEN,GREEN,GREEN,GREEN,GREEN,2026-05-20,2026-05-26
01c3f3795d6b61c430cfce346a9954965d3e9e0dad7b91e4fc6280b0df60b578,D9F036CF-C74F-4E04-ABE1-42F96AF087CA,CLIENT_68_007,AMBER,AMBER,AMBER,RED,AMBER,2025-05-15,2025-05-21
e623e9db7fdec3b0519ab4bd11a87df3389643d1f020f7ab8f98a9c4c46bfe73,D9F6E1B8-9312-4492-8AB7-9FA090F20EC6,CLIENT_229_002,GREEN,GREEN,GREEN,GREEN,GREEN,2023-06-21,2023-06-27
5b05949e268581a5197b682448d3283c6ce7127c580551f9bdbe56ecc6a1b288,DA15AB18-964C-4687-8D56-E2A9D67CF08D,CLIENT_203_002,GREEN,AMBER,GREEN,AMBER,GREEN,2024-12-15,2024-12-21
39e1f4694708426c10ac5c3ed8f3229bb6addeb4a99a4b593ed7bbbd489cdcd8,DC0B3D80-7010-47BB-BC9D-99609E46A0A8,CLIENT_98_009,GREEN,GREEN,GREEN,AMBER,GREEN,2025-01-27,2025-02-02
91c4e0a5fc47620d9bce39f2f40f5f0085ae23fdb4e9ac30fb22f57828e7b27a,DC2CE6E6-3601-4D8B-A8DF-B7AD88462C31,CLIENT_75_004,GREEN,GREEN,GREEN,GREEN,GREEN,2026-04-20,2026-04-26
a237edbda300e83276861344f0718dcced5d6314fd046b8b97bc5ca439ca31ea,DA1FC110-2661-4FCE-88B1-4C9E55ABA5A4,CLIENT_80_004,GREEN,GREEN,GREEN,AMBER,GREEN,2025-06-29,2025-07-05
8658030425a75f4a3869be6f2ba0d6b609ba5e46e0df74f3654952608e633490,DC5C435A-5E87-4C29-8568-33C633BE30FB,CLIENT_215_005,AMBER,RED,AMBER,AMBER,GREEN,2026-04-20,2026-04-26
f8f45c8a62157793c51c09f382a6759b86de2c6d19dc388139ffadd6c088da5c,DA68D30E-4FF5-47AA-A4C9-43FB3A1323DC,CLIENT_419_002,GREEN,AMBER,GREEN,AMBER,AMBER,2026-03-09,2026-03-15
b29c7559626106b400d1c8644b9130043e88de1c22c1949ab5609415417ed844,DA72C72B-65C8-44FE-9146-4F4F689711CE,CLIENT_222_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-09-22,2025-09-28
20ee90008bd0da9d83c6631a0587ea035ebfefd3604ea238fb05505d6ac6c5f7,DC9DD363-4F26-4CB5-B410-D573344F1EC0,CLIENT_239_004,GREEN,GREEN,RED,GREEN,GREEN,2026-02-09,2026-02-15
d3044bc74e3a1f72d3226ef767430b844c93c56f7b5bf47aa8cf8173a4d555ae,11C485B1-33C8-4E3E-8DF9-423CDEA4BAF9,CLIENT_10_002,GREEN,RED,GREEN,GREEN,GREEN,2024-05-19,2024-05-25
3eb8b20197f681b81be09dcf16b704cebf01bc8f324a569acd536e9f54b665b0,DAA6AFD6-CE22-4511-914B-1B7523917696,CLIENT_172_004,AMBER,GREEN,GREEN,GREEN,AMBER,2025-08-25,2025-08-31
f4959db844238670e9ef5319bb37f7842a0cea88bee33b1087f97aac670587a0,DADF86E7-E9F4-459A-8D05-9EAF42107D7E,CLIENT_18_024,GREEN,GREEN,GREEN,GREEN,GREEN,2024-07-15,2024-07-21
ae87450c7560591d618714b448e10e02c6d4fd8d00f10fac3ff1a8f1541e5f0d,DD33A718-1F0A-43E0-9A1A-B7787141330E,CLIENT_348_002,GREEN,RED,GREEN,GREEN,GREEN,2025-12-22,2025-12-28
caf4cff52ddb5ad62bd66b0bb94fa62399a0ffb940371093116106f8de5dddb3,DD3963C7-6681-4DA0-B59D-D8141FE0BADC,CLIENT_128_008,GREEN,GREEN,GREEN,GREEN,GREEN,2024-03-25,2024-03-31
f0b1b17fb68ab588681f6a390c275d79f33f7c20b4060a2cacce2a910ec99127,DB439A7B-77E8-4C16-B02A-B980F4FEAC15,CLIENT_20_017,GREEN,GREEN,GREEN,AMBER,GREEN,2023-07-06,2023-07-12
e116fe163cd1baf7212f270aa840baca9fdcc2a3ce8d81a8ead4289dd81ebe54,DD759E04-7CBC-46CE-A0F9-7CEDE5C92CCD,CLIENT_477_001,GREEN,GREEN,GREEN,AMBER,AMBER,2026-02-09,2026-02-15
0a039ed3aeb33cc7797c793409653cc7c1ce470084f2ed26f783ebb50b887576,DD7F63EF-41B6-4F37-979E-2C323B7B12C9,CLIENT_201_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-12,2025-11-18
53e52e37065dfdb47556b600775852306080ece36b56ad57630990f399581e8e,DB565EC7-38CC-4972-8951-B0C1988B7FA1,CLIENT_235_002,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-09,2026-02-15
2d794be1fa2ab25530547924a0cde879d21391c09c2be79d590f1ca235462764,DB5D55C7-17A3-4911-8ACC-55BA0F67B18D,CLIENT_90_002,GREEN,RED,AMBER,AMBER,GREEN,2024-10-06,2024-10-12
5d38a4f9c9419b9e24ea9bb4302bf9817dfad66f2d462c4f3e0d0316707854ba,DD902154-6EB3-45A1-985D-F26719EA4B4F,CLIENT_180_002,GREEN,GREEN,GREEN,AMBER,GREEN,2024-12-01,2024-12-07
8b0be60451bfeda40bcccad865309c0c7b5276e3eb676e329d7bd66cc7a2d57a,DBA03CD1-808A-41A3-8C0E-89E5AAA65D9A,CLIENT_235_001,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-01,2025-11-07
5faf322708097ab3c5f190e349320c7908555171bf153f70b8e92ff8eed4a95d,121DE276-1A5A-4E2D-91C6-E1895849C8BF,CLIENT_172_004,GREEN,GREEN,AMBER,GREEN,GREEN,2025-09-01,2025-09-07
3408f46569fd0fee96270ff5974ec00744ea39d687a82891d1d7df04acbd76d0,123B174B-0673-4F49-83F8-718F9C917AC1,CLIENT_417_003,GREEN,GREEN,GREEN,GREEN,GREEN,2025-06-16,2025-06-22
4d7b8aeea8efda1131c9c65c75f9e9d19ffa4e41550b070c22003defccbca05c,DDE8D775-0948-481D-8AB2-31328687531B,CLIENT_27_003,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-24,2025-11-30
3f41436674a98bd518eb3b713e7aaf4430e2d1680e5b10be10635d2bd601bb13,DE06DAB7-6370-446B-BBFC-F74D78A4CF1A,CLIENT_128_008,GREEN,GREEN,GREEN,GREEN,GREEN,2024-04-01,2024-04-07
17e881504a26c5e3a05ed4ccb4a914c73fa2d0b279f270503cb2d2713feb3d4b,DC47A97D-D7F4-43DA-9228-EF2EBD2926C6,CLIENT_254_003,AMBER,AMBER,GREEN,GREEN,GREEN,2026-05-18,2026-05-24
eae1508810f191698d11eddb82a73a165534352884ce619925dad4849b854976,DE4F1671-1E44-4C1E-8414-889B63B7539E,CLIENT_208_002,GREEN,RED,GREEN,GREEN,GREEN,2024-10-07,2024-10-13
caf6b945275c20e1ec7a749112d1a53e04daf671f665e01189f5095204ccad2c,DE73AEF7-93E5-44AF-B04E-428451878ADB,CLIENT_119_001,GREEN,GREEN,GREEN,GREEN,GREEN,2026-06-11,2026-06-17
f8af0347d8c29a8e105401ce87b5035ca2b0cedcf2597cdcbe24e5500afa43dd,DCB33CEC-5430-4A2A-B5D1-B6D10955FD20,CLIENT_90_002,AMBER,AMBER,AMBER,AMBER,AMBER,2024-10-13,2024-10-19
85b7e615629908a21fbd9230b58f36c7c0b4bdc19f76c773c9f0e7e9a7a9b2f7,DEB44FFC-ED4B-4213-8E68-AA1204F96894,CLIENT_80_004,GREEN,GREEN,GREEN,AMBER,GREEN,2025-07-06,2025-07-12
bfe447d5a592ec96ee7d833b3def824f286ab89cddbdab1ce045291416eab43c,DEDC1A00-361A-4A13-B06B-99D1022354AB,CLIENT_140_003,GREEN,GREEN,RED,RED,AMBER,2025-09-08,2025-09-14
8d286497e7ad70fc6ca9771d2e3274187f65c88a6ed8ad05bb920f39188902b7,DEE9401F-2905-44A8-8F10-F2C0D8BACEC2,CLIENT_183_003,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-02,2026-02-08
a6664258b5a6de9064005909d2ca860900dd90cdf0a3a87e43fa113c39c390fa,DD22BF59-6660-4FE1-AAAF-DD1F0272A3A2,CLIENT_53_017,AMBER,AMBER,GREEN,AMBER,GREEN,2024-09-30,2024-10-06
eb8f5ef6e8cd592c7ef89a1f578b67a8db74fc3247f7c5e6b1827273e661379b,DD279024-63C4-450D-854A-D8C522E28D5D,CLIENT_203_001,GREEN,AMBER,GREEN,AMBER,AMBER,2024-01-14,2024-01-20
29348e778bb772c8fe9f149e4d9a433d5e9ab163d9cb6797f437eceb32ea6bad,DD34687D-915C-4521-9A08-B37BB231DE0B,CLIENT_15_002,GREEN,GREEN,AMBER,GREEN,GREEN,2025-07-03,2025-07-09
74a31dc8e8f8c47fff02d5f6b8c143944bde517fc685c2c1eed229f7210248b1,129A761B-24ED-442B-B273-8FC2FE27127C,CLIENT_158_002,AMBER,AMBER,GREEN,GREEN,GREEN,2026-05-25,2026-05-31
8f7dbc619ca5c723daae1039b958737329ffb88186a36beec10f88c48ad2b8cb,12A142E7-F663-4725-B4F3-86624669597E,CLIENT_84_002,AMBER,AMBER,AMBER,AMBER,AMBER,2025-12-22,2025-12-28
ec64bcad2612c4cf88ae38c2b212e3b625be5c6426df16ad6ba0d83ad26132f2,DF330774-BD26-4A46-83A6-F555DC6112AF,CLIENT_89_003,GREEN,GREEN,GREEN,GREEN,GREEN,2025-02-24,2025-03-02
bd32613f042dfe079dd5fd7ce35e3de120a0de861d17a354a21286559eccfe9d,DF539EEB-397A-4807-BA5F-29B93A3B6783,CLIENT_141_003,AMBER,AMBER,AMBER,AMBER,AMBER,2024-09-02,2024-09-08
24ef5df677186fd1f4b969b407d88f8d1182506824cd7eddca2bd4afd5099970,DF59F3D9-7F7C-4546-99B4-C341C1E8D700,CLIENT_16_002,GREEN,AMBER,GREEN,GREEN,GREEN,2025-11-24,2025-11-30
c1e96bcadb7bdd7b2da3aaef334ceda6678230fc425e82b97b269f69c0197a38,DF845831-CED1-43F8-A7E3-D1CBF932F820,CLIENT_318_003,GREEN,GREEN,AMBER,RED,AMBER,2026-04-20,2026-04-26
e822ede69f03bd40fed7deff993ab59222dee23aca61c1005ed105924c92b537,DDA15B06-1281-4010-9FB2-0351DA0AB83C,CLIENT_477_001,GREEN,AMBER,GREEN,GREEN,GREEN,2026-02-16,2026-02-22
55231d0741d14fd625544f3a2ebdd63947bd16cf693abb5ab2844f663c480673,DDBCEC7B-217D-4A8E-B80D-B79B94312C40,CLIENT_113_002,GREEN,GREEN,AMBER,AMBER,GREEN,2025-09-08,2025-09-14
0c95b38e35c46831f09b12a6abc24ba0f6fb85f757698a85aaf6e545bc84e845,DFB400D3-3BA4-4D0B-8448-F67BAD3D2F57,CLIENT_146_005,GREEN,AMBER,GREEN,GREEN,GREEN,2026-04-20,2026-04-26
995ede04c8b68281fc89cd7db1ec5f0b6970c1e73115120eabdca84ff43f104f,DDDECD91-895C-4C33-9EB4-C2E631D5BCB5,CLIENT_444_003,GREEN,GREEN,GREEN,GREEN,AMBER,2026-04-07,2026-04-13
586e6d2ef56ce089022f82240f995c75dd41ee14a2ae1b86bed2c8b1b66e62b0,DFE38A45-8473-408D-888D-34CFB7825F7E,CLIENT_120_016,GREEN,GREEN,GREEN,GREEN,GREEN,2024-09-02,2024-09-08
fcd4caf73f81a9b0abf625c68bd3ef9b482d86edef12a506b0414cef52c44baa,12EEE130-BECE-4C0F-B344-DDD0F6DF825D,CLIENT_332_001,GREEN,AMBER,GREEN,GREEN,GREEN,2026-03-02,2026-03-08
cc6bbbbdd982b50dad659b211234a9c3ca2d5009dcdbfeb9f8d80695c7049f99,12FB7CB1-C1F2-49A8-9D48-B713F97ABE5C,CLIENT_151_002,GREEN,GREEN,AMBER,AMBER,GREEN,2025-03-02,2025-03-08
e303a026d6f7fd7eb07f457e4ce3dd4762d32edca7fdd2d697930dd8dbef4366,DFF2698C-7E2D-4B6C-BDA8-F7CFB386D80B,CLIENT_54_002,GREEN,AMBER,GREEN,AMBER,AMBER,2025-10-13,2025-10-19
d4ec3db66b9ec0206e5dbe42cb1a648e86380d0c0e039644717ea369de665c4b,DFFE289D-4011-4F71-8819-ED63BC7A6BA0,CLIENT_238_001,GREEN,GREEN,AMBER,GREEN,GREEN,2025-09-14,2025-09-20
451f8cce2eb9a70581242612fdee4bd6cce649404a9318d41ea85bea5e411c67,DFFEA212-BB2A-4CF3-AD25-CB542F2D8416,CLIENT_80_007,GREEN,GREEN,GREEN,GREEN,GREEN,2024-09-09,2024-09-15
3724cbbcb03754aea83836b31c7aa8c5e42db33cb3292b94d1d7a949fa36beba,E0014DC7-D33F-4049-B36B-A2C4E049A0CE,CLIENT_155_004,GREEN,GREEN,GREEN,GREEN,GREEN,2025-09-08,2025-09-14
f7576c45f09c27976b21f50436adfab89961dfe06774574da8460fe03f4bc67a,DE648849-4AF1-43AB-A518-28A4584BFC13,CLIENT_174_002,GREEN,GREEN,GREEN,GREEN,GREEN,2026-05-11,2026-05-17
4dba51a75a6920f7bdf054f8ce8bacc69d4efdbfa3d268b6deeff434552dc66d,E0191B5A-3076-4BCC-B72F-108B5B3552E6,CLIENT_203_001,GREEN,AMBER,AMBER,AMBER,GREEN,2024-01-21,2024-01-27
7cc9864dd1c36f6818796e75a4a27f22c615082b481b13e5123a9d7c6c86e0a2,E01C43E0-D994-409E-A628-244614644799,CLIENT_243_009,GREEN,GREEN,GREEN,GREEN,GREEN,2025-10-20,2025-10-26
f0c6f212a6c8ac9d0df0b2c517c960f60fc44db4fbc82c6a7b1be3536fa9bd30,E01D613A-61F0-4A12-81C3-8437C106A43F,CLIENT_146_004,AMBER,RED,AMBER,AMBER,AMBER,2025-10-06,2025-10-12
f8abc273e3983429561ee90954711668608137a8a5d1d04cda9f2c7bb3367aaf,E047510D-5DE5-4782-B165-E9C0BE722921,CLIENT_80_004,GREEN,GREEN,GREEN,AMBER,GREEN,2025-07-13,2025-07-19
9fab0874bd986f8ab5baa4a3a13f045f56f1692a67c1e1da34a1bf85714984e4,E052B03F-AD44-4091-8482-2A210B767FAA,CLIENT_343_002,GREEN,GREEN,GREEN,AMBER,GREEN,2024-08-29,2024-09-04
f3e241269d74aa81ce91078a46ff57c3a15493e0f9bd35b05ace084d42ce4f90,DEEA82AC-530A-4519-82AF-43415CCA8AA0,CLIENT_390_004,GREEN,GREEN,GREEN,GREEN,GREEN,2026-06-08,2026-06-14
f90c439fc6b79a39919b0a12a2ab6c1168917e274e227f8b4bed037c9934253d,E077DF7C-BAFD-4130-BA3E-F02D1B8B0469,CLIENT_172_004,AMBER,AMBER,GREEN,GREEN,GREEN,2025-09-08,2025-09-14
ee6b74ccfc1f90a9cfc7f4581ee34a86519f05a64579b452026d4668e7c8ef31,1320F148-8D7F-450D-991F-35796678013C,CLIENT_20_030,GREEN,GREEN,GREEN,GREEN,GREEN,2024-06-03,2024-06-09
16c7c253597f1d87aed65442a7beb60085631c4c06dcf143bda7c558036158f5,E0C25CA3-3388-41CC-B6FD-12DB123851C1,CLIENT_239_003,GREEN,GREEN,GREEN,GREEN,GREEN,2025-09-12,2025-09-18
524fb0410f6e4c800af70b5746e63d561a6dd8a879e14b949be1117a26c69e7f,E0C2BC43-5C14-4ABC-BC1F-A0F2EC90C557,CLIENT_341_001,GREEN,GREEN,GREEN,GREEN,GREEN,2024-09-03,2024-09-09
1bb4355023623a73549b947f904a3daa339c8cf125af389679899f46cf7655b3,DF48A49B-D000-4E03-8CE7-6BCC632E478F,CLIENT_206_001,GREEN,GREEN,AMBER,AMBER,GREEN,2024-11-10,2024-11-16
7108a814fdd1c3b84f852eb9ada70f57017df0ae7051a684deaf255c4f5a824a,DF61AE07-2AD9-4902-BE95-F8D7C01423F9,CLIENT_417_003,GREEN,AMBER,GREEN,AMBER,AMBER,2025-06-23,2025-06-29
fdbd74744f1887d5af8fb999e34ef5a098a59396aaa514b74fe77ac030dc389a,DF69A016-817A-4358-8410-DBC21BC01909,CLIENT_48_004,GREEN,GREEN,GREEN,AMBER,GREEN,2025-01-15,2025-01-21
054c3ccb98582f50b12526ddf2731fdf13484fbc2e2ebaad791b8d1d2a62df19,E0D6E176-19AE-466E-94C0-CBC67A7B6EFA,CLIENT_98_009,GREEN,GREEN,GREEN,GREEN,GREEN,2025-02-03,2025-02-09
ca37a2422d3f76dc3a75ad91614aec8506a0fd8813cc9a1ea6ffe520d676789f,E10B43EF-DDF5-4D0A-AABE-245D13AC1E79,CLIENT_275_003,GREEN,GREEN,AMBER,AMBER,GREEN,2025-05-12,2025-05-18
