pulse_surrogate_key,employee_id,manager_id,project_id,week_start_date,week_end_date,hours_logged_that_week,q1_inspired_motivated,q2_valued_supported,q3_feedback_growth,q4_cdm_guidance,q5_workload_sustainable,progress_pct,status,submitted_on,created_at,updated_at,data_loaded_at
4b1676c8d4f447ae97af64b70376b73e,EMP563,EMP245,CLIENT_444_003,18-05-2026,24-05-2026,50.0,2,1,2,3,4,100,SUBMITTED,26-05-2026,26-05-2026,26-05-2026,26-05-2026
f3065064f0204ba180832a11fe8af84a,EMP565,EMP36,CLIENT_142_004,01-06-2026,07-06-2026,40.0,4,1,3,4,2,100,SUBMITTED,09-06-2026,09-06-2026,09-06-2026,09-06-2026
ed396f4afc3240d6b38a97d78ae3e3b6,EMP565,EMP36,CLIENT_142_004,08-06-2026,14-06-2026,32.0,3,2,3,2,2,100,SUBMITTED,15-06-2026,15-06-2026,15-06-2026,15-06-2026
f48b59941df24959aa5ffca2303a0b97,EMP566,EMP301,CLIENT_146_006,19-01-2026,25-01-2026,33.5,2,4,2,3,3,100,SUBMITTED,27-01-2026,27-01-2026,27-01-2026,27-01-2026
a4093f54e70048289d435f4c062859dc,EMP566,EMP1011,CLIENT_146_006,26-01-2026,01-02-2026,46.0,3,3,3,4,4,100,SUBMITTED,03-02-2026,03-02-2026,03-02-2026,03-02-2026
dbedbfb3d6734183a2c90af07bda2d88,EMP566,EMP393,CLIENT_146_006,02-02-2026,08-02-2026,42.5,3,4,4,3,4,100,SUBMITTED,10-02-2026,10-02-2026,10-02-2026,10-02-2026
342c194fa95446509b287269f4b22223,EMP566,EMP529,CLIENT_146_006,09-02-2026,15-02-2026,45.45,2,4,3,3,3,100,SUBMITTED,18-02-2026,18-02-2026,18-02-2026,18-02-2026
738e03fba13b400989edf45bdadc6cb8,EMP566,EMP529,CLIENT_146_006,16-02-2026,22-02-2026,47.0,4,4,3,3,4,100,SUBMITTED,24-02-2026,24-02-2026,24-02-2026,24-02-2026
fe65d7c9eefb420383201da4a18347ae,EMP566,EMP529,CLIENT_146_006,23-02-2026,01-03-2026,44.5,4,3,2,1,3,100,SUBMITTED,04-03-2026,04-03-2026,04-03-2026,04-03-2026
5285f296b8c5404d95710c5dc0d73841,EMP566,EMP46,CLIENT_127_006,02-03-2026,08-03-2026,40.0,4,2,2,4,4,100,SUBMITTED,09-03-2026,09-03-2026,09-03-2026,09-03-2026
fad6198fbc654a599ffae5092037d47b,EMP566,EMP529,CLIENT_146_006,09-03-2026,15-03-2026,45.0,3,3,2,3,3,100,SUBMITTED,17-03-2026,17-03-2026,17-03-2026,17-03-2026
498de4499a884088aa9a927bdb2510e1,EMP566,EMP529,CLIENT_146_006,16-03-2026,22-03-2026,39.0,3,2,2,3,4,100,SUBMITTED,25-03-2026,25-03-2026,25-03-2026,25-03-2026
6863d3ee0c164671ac7cef8b85372f3f,EMP566,EMP529,CLIENT_146_006,23-03-2026,29-03-2026,49.0,4,4,2,2,4,100,SUBMITTED,30-03-2026,30-03-2026,30-03-2026,30-03-2026
bd3f841938fd4358bb3d672383744126,EMP566,EMP529,CLIENT_146_006,30-03-2026,05-04-2026,47.5,3,4,1,3,4,100,SUBMITTED,08-04-2026,08-04-2026,08-04-2026,08-04-2026
c4fa79b2b9e14902aa55f7cf3c32ce54,EMP566,EMP529,CLIENT_146_006,06-04-2026,12-04-2026,43.0,2,4,3,4,4,100,SUBMITTED,13-04-2026,13-04-2026,13-04-2026,13-04-2026
36942085e2334e5b84dd56e17e8232e4,EMP566,EMP393,CLIENT_146_006,13-04-2026,19-04-2026,46.5,4,3,3,3,1,100,SUBMITTED,20-04-2026,20-04-2026,20-04-2026,20-04-2026
a60ed504fd794d6286dc74a3d9b98227,EMP566,EMP301,CLIENT_146_006,20-04-2026,26-04-2026,40.0,2,3,2,3,4,100,SUBMITTED,27-04-2026,27-04-2026,27-04-2026,27-04-2026
063c2a1fae984f26a6591e8afe697286,EMP566,EMP393,CLIENT_146_006,27-04-2026,03-05-2026,43.0,4,3,2,4,4,100,SUBMITTED,04-05-2026,04-05-2026,04-05-2026,04-05-2026
1a5ad18894c1435c9700142e097395b1,EMP566,EMP393,CLIENT_146_006,04-05-2026,10-05-2026,46.0,3,4,4,4,3,100,SUBMITTED,12-05-2026,12-05-2026,12-05-2026,12-05-2026
ba1a22122a344c9a9da6cbf8502d73c0,EMP566,EMP393,CLIENT_146_006,11-05-2026,17-05-2026,48.5,3,4,4,3,2,100,SUBMITTED,18-05-2026,18-05-2026,18-05-2026,18-05-2026
36ad852913d44999a7646b4a8ef877d6,EMP566,EMP151,CLIENT_285_001,18-05-2026,24-05-2026,49.0,3,3,4,2,1,100,SUBMITTED,26-05-2026,26-05-2026,26-05-2026,26-05-2026
5f246fc05f5c467980c21aeeef8390c9,EMP566,EMP151,CLIENT_285_001,25-05-2026,31-05-2026,45.0,3,4,4,3,2,100,SUBMITTED,03-06-2026,03-06-2026,03-06-2026,03-06-2026
91236c0072834d6aad246d0b8aeb2d69,EMP566,EMP46,CLIENT_127_028,01-06-2026,07-06-2026,40.0,2,2,2,4,3,100,SUBMITTED,08-06-2026,08-06-2026,08-06-2026,08-06-2026
d410e46e9c83452db1ff128ff3c0547a,EMP566,EMP301,CLIENT_127_001,08-06-2026,14-06-2026,40.0,3,4,3,3,4,100,SUBMITTED,15-06-2026,15-06-2026,15-06-2026,15-06-2026
fe8a600b96724b35b1106e2013d7c691,EMP567,EMP567,CLIENT_155_005,29-12-2025,04-01-2026,16.0,2,1,2,3,1,100,SUBMITTED,06-01-2026,06-01-2026,06-01-2026,06-01-2026
c277ddd1ab244b9abed3ff74e23af01a,EMP567,EMP567,CLIENT_155_005,05-01-2026,11-01-2026,40.0,3,1,2,3,3,100,SUBMITTED,13-01-2026,13-01-2026,13-01-2026,13-01-2026
384eb18b7b2a4cdab35770b105ffd0a4,EMP567,EMP567,CLIENT_127_006,12-01-2026,18-01-2026,40.0,3,3,3,3,2,100,SUBMITTED,20-01-2026,20-01-2026,20-01-2026,20-01-2026
1b3dc3610cd94f4a8aa121f80963f0e4,EMP567,EMP567,CLIENT_155_005,19-01-2026,25-01-2026,48.0,1,2,3,3,3,100,SUBMITTED,26-01-2026,26-01-2026,26-01-2026,26-01-2026
2c26395b270b445288cee3875bae773b,EMP567,EMP567,CLIENT_133_001,26-01-2026,01-02-2026,47.0,3,2,1,3,1,100,SUBMITTED,04-02-2026,04-02-2026,04-02-2026,04-02-2026
afa41a0d03b5429a9120df555e1c26e6,EMP567,EMP567,CLIENT_155_005,02-02-2026,08-02-2026,42.0,3,1,3,1,4,100,SUBMITTED,10-02-2026,10-02-2026,10-02-2026,10-02-2026
58f328ed631d4094b99b56b1cba40a2a,EMP567,EMP667,CLIENT_133_001,09-02-2026,15-02-2026,46.0,2,2,3,3,3,100,SUBMITTED,17-02-2026,17-02-2026,17-02-2026,17-02-2026
14456d95b23b4a8991b74fd3a0276b3c,EMP567,EMP667,CLIENT_133_001,16-02-2026,22-02-2026,41.0,1,2,1,3,4,100,SUBMITTED,25-02-2026,25-02-2026,25-02-2026,25-02-2026
bdaf114c85da4130971bb10c6903f286,EMP567,EMP668,CLIENT_155_005,23-02-2026,01-03-2026,40.0,1,3,2,3,2,100,SUBMITTED,04-03-2026,04-03-2026,04-03-2026,04-03-2026
ecd89d32465343409a7278a66ae1e325,EMP567,EMP301,CLIENT_133_002,02-03-2026,08-03-2026,40.0,3,2,3,3,4,100,SUBMITTED,11-03-2026,11-03-2026,11-03-2026,11-03-2026
eadf794a517345db8aeea736afac0ce9,EMP567,EMP567,CLIENT_155_005,09-03-2026,15-03-2026,40.0,1,1,3,3,2,100,SUBMITTED,16-03-2026,16-03-2026,16-03-2026,16-03-2026
dbbe6e30d2794206a5cffe1ac3b5a489,EMP567,EMP567,CLIENT_127_006,16-03-2026,22-03-2026,40.0,3,1,2,3,2,100,SUBMITTED,23-03-2026,23-03-2026,23-03-2026,23-03-2026
c1924f9b64494e9fb40674183943a0c3,EMP567,EMP667,CLIENT_133_002,23-03-2026,29-03-2026,40.0,4,4,1,4,4,100,SUBMITTED,31-03-2026,31-03-2026,31-03-2026,31-03-2026
22f627034eed4972b58b883f4c2db3ed,EMP567,EMP301,CLIENT_133_002,30-03-2026,05-04-2026,40.0,3,3,2,3,2,100,SUBMITTED,07-04-2026,07-04-2026,07-04-2026,07-04-2026
b85e5198997c412b9191360811a62194,EMP567,EMP667,CLIENT_133_002,06-04-2026,12-04-2026,42.5,2,3,3,4,4,100,SUBMITTED,13-04-2026,13-04-2026,13-04-2026,13-04-2026
06894fb91bc6478e99e08c65b2e1d90c,EMP567,EMP667,CLIENT_133_002,13-04-2026,19-04-2026,42.0,1,3,4,2,3,100,SUBMITTED,22-04-2026,22-04-2026,22-04-2026,22-04-2026
40907cb74b594ebbb6023541f329fc6d,EMP567,EMP648,CLIENT_133_002,20-04-2026,26-04-2026,40.0,4,1,4,2,4,100,SUBMITTED,27-04-2026,27-04-2026,27-04-2026,27-04-2026
76f6c0fa3a3b4c618dc8653455d95732,EMP567,EMP667,CLIENT_133_002,27-04-2026,03-05-2026,41.5,2,3,2,4,1,100,SUBMITTED,06-05-2026,06-05-2026,06-05-2026,06-05-2026
6381e6b0d1d741518e653d1c62d44bfa,EMP567,EMP667,CLIENT_133_002,04-05-2026,10-05-2026,43.0,3,4,2,3,4,100,SUBMITTED,13-05-2026,13-05-2026,13-05-2026,13-05-2026
232ccd09d92a47a289575375abbd260d,EMP567,EMP667,CLIENT_133_002,11-05-2026,17-05-2026,45.5,2,1,2,1,2,100,SUBMITTED,18-05-2026,18-05-2026,18-05-2026,18-05-2026
9b2901cb7fae4fc9b5fbe0f41add6ff4,EMP567,EMP301,CLIENT_133_002,18-05-2026,24-05-2026,44.0,3,3,2,2,3,100,SUBMITTED,27-05-2026,27-05-2026,27-05-2026,27-05-2026
cae947cfff664756bb8e16689c077642,EMP567,EMP667,CLIENT_133_002,25-05-2026,31-05-2026,45.0,4,2,2,3,1,100,SUBMITTED,02-06-2026,02-06-2026,02-06-2026,02-06-2026
c700381488054cefb2951dc70ecaafb8,EMP567,EMP667,CLIENT_133_002,01-06-2026,07-06-2026,46.5,2,3,2,4,1,100,SUBMITTED,09-06-2026,09-06-2026,09-06-2026,09-06-2026
03a42453a1284bebb4ce97bae123050f,EMP567,EMP301,CLIENT_133_002,08-06-2026,14-06-2026,42.0,3,3,3,1,3,100,SUBMITTED,16-06-2026,16-06-2026,16-06-2026,16-06-2026
13727d1a56954f9ca25751c87f7d0675,EMP568,EMP46,CLIENT_127_006,29-12-2025,04-01-2026,16.0,3,4,1,2,3,100,SUBMITTED,07-01-2026,07-01-2026,07-01-2026,07-01-2026
af8f16967398478bba89a0434116037e,EMP568,EMP215,CLIENT_9_241,05-01-2026,11-01-2026,40.0,3,4,3,4,3,100,SUBMITTED,13-01-2026,13-01-2026,13-01-2026,13-01-2026
35767f135392425bb222afef560dd288,EMP568,EMP46,CLIENT_9_241,12-01-2026,18-01-2026,40.0,1,4,3,3,3,100,SUBMITTED,21-01-2026,21-01-2026,21-01-2026,21-01-2026
3bade72325d94e7d9181c8d067ef3c70,EMP568,EMP215,CLIENT_9_241,19-01-2026,25-01-2026,40.0,3,3,2,3,3,100,SUBMITTED,26-01-2026,26-01-2026,26-01-2026,26-01-2026
6732c3b337c343ac9568d86a2a1e43ff,EMP568,EMP46,CLIENT_9_241,26-01-2026,01-02-2026,40.0,4,1,4,3,2,100,SUBMITTED,03-02-2026,03-02-2026,03-02-2026,03-02-2026
3080a035ffcc466d9ba44d6d478e9633,EMP568,EMP215,CLIENT_9_241,02-02-2026,08-02-2026,40.0,4,1,3,2,1,100,SUBMITTED,11-02-2026,11-02-2026,11-02-2026,11-02-2026
7935d1d6de164a47b1c30776b6c41d64,EMP568,EMP215,CLIENT_9_241,09-02-2026,15-02-2026,40.0,3,4,1,3,4,100,SUBMITTED,16-02-2026,16-02-2026,16-02-2026,16-02-2026
b0235600c4a14996bf40fedd36a7662c,EMP568,EMP215,CLIENT_9_241,16-02-2026,22-02-2026,40.0,4,3,4,3,2,100,SUBMITTED,24-02-2026,24-02-2026,24-02-2026,24-02-2026
16b3235c5ed54554a12d3ea42ea0d6d6,EMP568,EMP215,CLIENT_9_241,23-02-2026,01-03-2026,40.0,3,4,3,1,3,100,SUBMITTED,04-03-2026,04-03-2026,04-03-2026,04-03-2026
8ebcf8b17faa47c987dc6dbcda84bcd4,EMP568,EMP215,CLIENT_9_241,02-03-2026,08-03-2026,40.0,2,4,4,3,3,100,SUBMITTED,09-03-2026,09-03-2026,09-03-2026,09-03-2026
c89f44c291eb4816b8f674e02fccc7e4,EMP568,EMP215,CLIENT_9_241,09-03-2026,15-03-2026,40.0,3,3,2,2,3,100,SUBMITTED,17-03-2026,17-03-2026,17-03-2026,17-03-2026
943df727812e4ff0a1ed0559e5bc9413,EMP569,EMP46,CLIENT_127_006,29-12-2025,04-01-2026,16.0,2,3,4,2,3,100,SUBMITTED,06-01-2026,06-01-2026,06-01-2026,06-01-2026
dee27591c0cb4724a3abb263c08739b2,EMP569,EMP245,CLIENT_72_014,05-01-2026,11-01-2026,40.5,3,3,3,3,3,100,SUBMITTED,14-01-2026,14-01-2026,14-01-2026,14-01-2026
49360e1fdc8d472ab302213bd9894c40,EMP569,EMP245,CLIENT_72_014,12-01-2026,18-01-2026,40.0,4,3,3,3,3,100,SUBMITTED,19-01-2026,19-01-2026,19-01-2026,19-01-2026
bb864fef349c492f86d6f497b3344508,EMP569,EMP245,CLIENT_72_014,19-01-2026,25-01-2026,50.5,4,4,4,3,3,100,SUBMITTED,28-01-2026,28-01-2026,28-01-2026,28-01-2026
b28962c639cb43528f05ba5bed62e8e5,EMP569,EMP46,CLIENT_72_014,26-01-2026,01-02-2026,42.0,3,3,3,3,4,100,SUBMITTED,04-02-2026,04-02-2026,04-02-2026,04-02-2026
5ff261b263294a4082a5432e76eb5180,EMP569,EMP245,CLIENT_72_014,02-02-2026,08-02-2026,40.0,3,4,3,4,4,100,SUBMITTED,09-02-2026,09-02-2026,09-02-2026,09-02-2026
eed8918cfb4c4844a291afb38c403ef2,EMP569,EMP245,CLIENT_72_014,09-02-2026,15-02-2026,40.0,3,3,2,4,2,100,SUBMITTED,18-02-2026,18-02-2026,18-02-2026,18-02-2026
2ba13f55751845989034384402823812,EMP569,EMP245,CLIENT_72_014,16-02-2026,22-02-2026,40.0,3,4,3,4,2,100,SUBMITTED,23-02-2026,23-02-2026,23-02-2026,23-02-2026
b60a827d16b445f593ff7e7b59977eeb,EMP569,EMP245,CLIENT_72_014,23-02-2026,01-03-2026,40.0,4,4,3,4,4,100,SUBMITTED,04-03-2026,04-03-2026,04-03-2026,04-03-2026
ee24a44e630f405f8cca5fa2648cb8b7,EMP569,EMP245,CLIENT_72_014,02-03-2026,08-03-2026,40.0,4,3,4,4,2,100,SUBMITTED,09-03-2026,09-03-2026,09-03-2026,09-03-2026
cbdbb877485f4bb29e947f831660a501,EMP569,EMP245,CLIENT_72_014,09-03-2026,15-03-2026,40.0,3,4,3,4,4,100,SUBMITTED,16-03-2026,16-03-2026,16-03-2026,16-03-2026
87711101362d42fbb36247c7ec3199e9,EMP569,EMP245,CLIENT_72_014,16-03-2026,22-03-2026,40.0,3,4,4,4,4,100,SUBMITTED,25-03-2026,25-03-2026,25-03-2026,25-03-2026
13463297bd5a4a45ae655a0950c2cae1,EMP569,EMP245,CLIENT_72_014,23-03-2026,29-03-2026,40.0,3,3,4,3,4,100,SUBMITTED,31-03-2026,31-03-2026,31-03-2026,31-03-2026
676aa18731ca4b0cad675568f1d0ca34,EMP569,EMP245,CLIENT_72_014,30-03-2026,05-04-2026,40.0,3,2,2,4,3,100,SUBMITTED,07-04-2026,07-04-2026,07-04-2026,07-04-2026
61f08d46b3294281bda62091b17d3710,EMP569,EMP245,CLIENT_72_014,06-04-2026,12-04-2026,40.0,3,4,3,3,4,100,SUBMITTED,13-04-2026,13-04-2026,13-04-2026,13-04-2026
9beb60085dcd44fc96ee9dd11e118975,EMP569,EMP245,CLIENT_72_014,13-04-2026,19-04-2026,40.0,3,3,3,3,4,100,SUBMITTED,21-04-2026,21-04-2026,21-04-2026,21-04-2026
7fa2f58fea954d7d9bc1b148b42dcc16,EMP569,EMP46,CLIENT_127_002,20-04-2026,26-04-2026,40.0,4,4,2,4,3,100,SUBMITTED,28-04-2026,28-04-2026,28-04-2026,28-04-2026
d03f6b14176e402c81a9c6a79a18d621,EMP569,EMP859,CLIENT_412_001,27-04-2026,03-05-2026,42.0,3,3,4,4,3,100,SUBMITTED,05-05-2026,05-05-2026,05-05-2026,05-05-2026
7521d05f04c14c5aabd4fdab6e3e5f21,EMP569,EMP569,CLIENT_412_001,04-05-2026,10-05-2026,40.0,4,2,4,3,4,100,SUBMITTED,13-05-2026,13-05-2026,13-05-2026,13-05-2026
2951daf40ed440409d1ca07d69739a1a,EMP569,EMP569,CLIENT_412_001,11-05-2026,17-05-2026,41.5,4,3,3,2,3,100,SUBMITTED,19-05-2026,19-05-2026,19-05-2026,19-05-2026
40472b13e6cc432487d6cf560920513c,EMP569,EMP569,CLIENT_412_001,18-05-2026,24-05-2026,40.75,4,3,3,4,4,100,SUBMITTED,26-05-2026,26-05-2026,26-05-2026,26-05-2026
8acbe7668de7470a986b859561c1c315,EMP569,EMP569,CLIENT_238_003,25-05-2026,31-05-2026,40.0,4,3,3,3,3,100,SUBMITTED,03-06-2026,03-06-2026,03-06-2026,03-06-2026
352c11464535437bb7231e398f334093,EMP569,EMP569,CLIENT_238_003,01-06-2026,07-06-2026,40.0,2,4,3,3,4,100,SUBMITTED,08-06-2026,08-06-2026,08-06-2026,08-06-2026
f814f94833284bd983e629816eda53a8,EMP569,EMP569,CLIENT_238_003,08-06-2026,14-06-2026,33.0,4,4,3,4,3,100,SUBMITTED,17-06-2026,17-06-2026,17-06-2026,17-06-2026
6bf35b562b8f42709eb734c4405aa023,EMP57,EMP301,CLIENT_127_001,29-12-2025,04-01-2026,16.0,4,4,4,4,3,100,SUBMITTED,06-01-2026,06-01-2026,06-01-2026,06-01-2026
36036b12728f454a8cf63ff31869d2fd,EMP57,EMP57,CLIENT_16_002,05-01-2026,11-01-2026,40.0,4,3,4,4,2,100,SUBMITTED,12-01-2026,12-01-2026,12-01-2026,12-01-2026
19d334578be24736828098b33ff4d122,EMP57,EMP57,CLIENT_16_002,12-01-2026,18-01-2026,40.0,4,4,3,3,3,100,SUBMITTED,19-01-2026,19-01-2026,19-01-2026,19-01-2026
017ed7a6235c4833b1bde0ba1af50c2b,EMP57,EMP46,CLIENT_127_006,19-01-2026,25-01-2026,40.0,3,2,4,2,3,100,SUBMITTED,26-01-2026,26-01-2026,26-01-2026,26-01-2026
166fbfe253a24fb1a43a92c695ac03b0,EMP57,EMP46,CLIENT_127_006,26-01-2026,01-02-2026,40.0,4,3,3,3,4,100,SUBMITTED,03-02-2026,03-02-2026,03-02-2026,03-02-2026
d45fef28a9fa4a2ca8e959ddba561008,EMP57,EMP301,CLIENT_16_002,02-02-2026,08-02-2026,40.0,1,3,3,3,3,100,SUBMITTED,11-02-2026,11-02-2026,11-02-2026,11-02-2026
c2720e7395064ec6a0d85a96c1780d1c,EMP57,EMP57,CLIENT_16_002,09-02-2026,15-02-2026,40.0,4,4,4,3,2,100,SUBMITTED,16-02-2026,16-02-2026,16-02-2026,16-02-2026
83732805c69d47edaa78febb0d0eb16f,EMP57,EMP301,CLIENT_16_002,16-02-2026,22-02-2026,40.0,3,4,4,4,3,100,SUBMITTED,24-02-2026,24-02-2026,24-02-2026,24-02-2026
14bc998e3aa8405ca1f933797eb3dee8,EMP57,EMP301,CLIENT_16_002,23-02-2026,01-03-2026,40.0,4,3,2,4,3,100,SUBMITTED,02-03-2026,02-03-2026,02-03-2026,02-03-2026
b006aa32799c44f699e727602a4c6a1e,EMP57,EMP231,CLIENT_127_001,02-03-2026,08-03-2026,40.0,4,3,4,4,3,100,SUBMITTED,10-03-2026,10-03-2026,10-03-2026,10-03-2026
2ea817cbb9b249abb9f9eb710e6bcf45,EMP57,EMP301,CLIENT_226_004,09-03-2026,15-03-2026,40.0,3,4,4,3,3,100,SUBMITTED,16-03-2026,16-03-2026,16-03-2026,16-03-2026
174b5f42238040bc9b84afbdf69c28f5,EMP57,EMP301,CLIENT_127_001,16-03-2026,22-03-2026,40.0,3,3,4,4,2,100,SUBMITTED,24-03-2026,24-03-2026,24-03-2026,24-03-2026
6a4d71f31e0e48a490dde83e273d5cea,EMP57,EMP301,CLIENT_127_001,23-03-2026,29-03-2026,40.0,4,3,3,3,3,100,SUBMITTED,30-03-2026,30-03-2026,30-03-2026,30-03-2026
8361a49731194c56898d697b404d2ce2,EMP57,EMP231,CLIENT_226_004,30-03-2026,05-04-2026,40.0,3,3,3,1,3,100,SUBMITTED,07-04-2026,07-04-2026,07-04-2026,07-04-2026
6b31abc129c24345b38e456b0c27e8ce,EMP57,EMP301,CLIENT_245_003,06-04-2026,12-04-2026,40.0,4,4,4,2,4,100,SUBMITTED,14-04-2026,14-04-2026,14-04-2026,14-04-2026
61164e47063d45a6937b2bf524d921a0,EMP57,EMP57,CLIENT_245_003,13-04-2026,19-04-2026,40.0,3,4,3,4,4,100,SUBMITTED,22-04-2026,22-04-2026,22-04-2026,22-04-2026
deb8f15b6de845b284114bd5748b09d2,EMP57,EMP57,CLIENT_245_003,20-04-2026,26-04-2026,40.0,3,3,2,4,4,100,SUBMITTED,27-04-2026,27-04-2026,27-04-2026,27-04-2026
2dee3d85e205430682f1078b06a1db54,EMP57,EMP492,CLIENT_245_003,27-04-2026,03-05-2026,40.0,4,3,2,4,4,100,SUBMITTED,04-05-2026,04-05-2026,04-05-2026,04-05-2026
55b814a006c340d29c7f958403814d0a,EMP57,EMP492,CLIENT_226_004,04-05-2026,10-05-2026,40.0,3,4,4,4,2,100,SUBMITTED,12-05-2026,12-05-2026,12-05-2026,12-05-2026
47ea75e500464d0788e79fa377468a37,EMP57,EMP492,CLIENT_226_004,11-05-2026,17-05-2026,40.0,3,4,3,4,4,100,SUBMITTED,19-05-2026,19-05-2026,19-05-2026,19-05-2026
85502cb4daae460d8a153839c1808c69,EMP57,EMP492,CLIENT_127_001,18-05-2026,24-05-2026,40.0,4,4,4,3,3,100,SUBMITTED,26-05-2026,26-05-2026,26-05-2026,26-05-2026
8c7f6bff1b6d4374bcd1d40b55ec3d40,EMP57,EMP301,CLIENT_127_006,25-05-2026,31-05-2026,40.0,3,3,4,4,4,100,SUBMITTED,02-06-2026,02-06-2026,02-06-2026,02-06-2026
c29c87ced4734156a9a4ee6b87eefee5,EMP57,EMP301,CLIENT_127_001,01-06-2026,07-06-2026,32.0,4,4,3,3,3,100,SUBMITTED,10-06-2026,10-06-2026,10-06-2026,10-06-2026
b7b3d957693c4bbba09aff978c6e1b75,EMP570,EMP231,CLIENT_172_004,16-02-2026,22-02-2026,24.0,3,2,3,4,2,100,SUBMITTED,24-02-2026,24-02-2026,24-02-2026,24-02-2026
06326ae7b38a45dab494f421dcd6812c,EMP570,EMP231,CLIENT_172_004,23-02-2026,01-03-2026,41.0,2,3,3,4,3,100,SUBMITTED,04-03-2026,04-03-2026,04-03-2026,04-03-2026
75b1643375984a8fb0ef7de834c77676,EMP570,EMP231,CLIENT_172_004,02-03-2026,08-03-2026,40.0,3,2,3,3,4,100,SUBMITTED,09-03-2026,09-03-2026,09-03-2026,09-03-2026
1c9ffe4e80ff459582276e95c7322c4e,EMP570,EMP231,CLIENT_172_004,09-03-2026,15-03-2026,40.0,2,4,3,2,2,100,SUBMITTED,17-03-2026,17-03-2026,17-03-2026,17-03-2026
3acfcdc3c52b4d44b99b09322082ca9d,EMP570,EMP231,CLIENT_172_004,16-03-2026,22-03-2026,40.0,3,3,3,3,3,100,SUBMITTED,23-03-2026,23-03-2026,23-03-2026,23-03-2026
9035fc8cb53940469e35600396f343b1,EMP570,EMP231,CLIENT_172_004,23-03-2026,29-03-2026,40.6,3,4,4,3,4,100,SUBMITTED,31-03-2026,31-03-2026,31-03-2026,31-03-2026
2feb5498327449b2a5a64b0b824e4089,EMP570,EMP231,CLIENT_172_004,30-03-2026,05-04-2026,41.3,4,4,4,3,4,100,SUBMITTED,07-04-2026,07-04-2026,07-04-2026,07-04-2026
a313ef4c6b294cf6a5b2ed997becf973,EMP570,EMP559,CLIENT_172_004,06-04-2026,12-04-2026,39.06,2,3,3,4,4,100,SUBMITTED,13-04-2026,13-04-2026,13-04-2026,13-04-2026
1d41b29a15c04a7093d19dd0a8f83707,EMP570,EMP46,CLIENT_172_004,13-04-2026,19-04-2026,41.45,3,4,1,2,4,100,SUBMITTED,22-04-2026,22-04-2026,22-04-2026,22-04-2026
ef7615f6f21c4b349247ef686080860c,EMP570,EMP161,CLIENT_318_003,20-04-2026,26-04-2026,40.0,2,3,3,4,4,100,SUBMITTED,27-04-2026,27-04-2026,27-04-2026,27-04-2026
25f77f7bd35a49d992f16cf6bfac7d2c,EMP570,EMP161,CLIENT_318_003,27-04-2026,03-05-2026,40.0,4,2,3,3,4,100,SUBMITTED,05-05-2026,05-05-2026,05-05-2026,05-05-2026
198af47e1d5449118b6560372fb8e27a,EMP570,EMP161,CLIENT_318_003,04-05-2026,10-05-2026,40.95,3,3,3,3,3,100,SUBMITTED,11-05-2026,11-05-2026,11-05-2026,11-05-2026
860819bec9a94e83adbc5e426652d3ff,EMP570,EMP161,CLIENT_318_003,11-05-2026,17-05-2026,40.0,1,2,3,2,4,100,SUBMITTED,20-05-2026,20-05-2026,20-05-2026,20-05-2026
cfbdc8e9fc5e4347989a05eb4b6ec724,EMP570,EMP161,CLIENT_318_003,18-05-2026,24-05-2026,40.5,3,3,2,3,4,100,SUBMITTED,26-05-2026,26-05-2026,26-05-2026,26-05-2026
77d4677148044853959336889029acd5,EMP570,EMP161,CLIENT_318_003,25-05-2026,31-05-2026,41.5,4,2,4,3,3,100,SUBMITTED,01-06-2026,01-06-2026,01-06-2026,01-06-2026
63ece6beadaf4e868387f35d1f8b7dae,EMP570,EMP529,CLIENT_89_006,01-06-2026,07-06-2026,46.5,3,3,4,3,3,100,SUBMITTED,09-06-2026,09-06-2026,09-06-2026,09-06-2026
414409f53eef4895acb507a545dc828c,EMP570,EMP46,CLIENT_127_006,08-06-2026,14-06-2026,8.0,4,3,3,4,3,100,SUBMITTED,16-06-2026,16-06-2026,16-06-2026,16-06-2026
62616397f564466590540ecfe1d8d296,EMP571,EMP46,CLIENT_127_006,29-12-2025,04-01-2026,16.0,3,4,3,3,3,100,SUBMITTED,07-01-2026,07-01-2026,07-01-2026,07-01-2026
dae86bf24aa841d8b61e5c51855fa7d6,EMP571,EMP260,CLIENT_127_004,05-01-2026,11-01-2026,43.5,3,3,4,2,3,100,SUBMITTED,13-01-2026,13-01-2026,13-01-2026,13-01-2026
3f5cbb30b3224f6a8e05b1c2e2a695a0,EMP571,EMP348,CLIENT_195_004,12-01-2026,18-01-2026,44.0,2,3,3,3,2,100,SUBMITTED,20-01-2026,20-01-2026,20-01-2026,20-01-2026
5b3e99980428475aa9f6c80bc39b81b3,EMP571,EMP348,CLIENT_414_,19-01-2026,25-01-2026,51.0,3,4,4,3,4,100,SUBMITTED,26-01-2026,26-01-2026,26-01-2026,26-01-2026
c470dec71ad341159f8acb969a701eba,EMP571,EMP348,CLIENT_195_004,26-01-2026,01-02-2026,47.5,4,3,4,4,3,100,SUBMITTED,03-02-2026,03-02-2026,03-02-2026,03-02-2026
685c328b97984749bdccfab758450c93,EMP571,EMP603,CLIENT_127_002,02-02-2026,08-02-2026,43.0,2,1,4,2,4,100,SUBMITTED,09-02-2026,09-02-2026,09-02-2026,09-02-2026
